,id,document,labels
108,108,"저는 음식이 갖는 힘에 대해 확고한 믿음이 있습니다. 음식은 우리 가정의 근본이고 삶의 최고의 순간들을 누리게 해 준다는 겁니다. 우리는 지금 끔찍한, 정말 끔찍한 현실에 직면해 있습니다. 미국인 여러분, 역시 성적이 최고입니다. 미국은 세계에서 가장 건강하지 못한 나라 중 하나입니다.","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
109,109,"잠깐 손을 좀 들어봐 주시겠어요? 여기 계신 분들 중 자녀가 있으신 분? 손을 들어 주세요. 이모, 고모, 삼촌들도요. 손 들어 주세요. 이모, 삼촌들도요. 대부분이시군요. 좋습니다. 우리들, 지난 4세대에 걸친 어른들은 우리의 아이들에게 축복을 내렸습니다. 자기 부모보다도 더 짧은 수명을 갖도록 했죠. 선생님의 자녀는 선생님보다 10년 짧게 살 겁니다. 바로 우리가 그 아이들에게 만들어 준 음식 환경 때문이죠. 여기 계신 분들 중 2/3는, 오늘날 미국에서 통계적으로 과체중이거나 비만입니다. 그쪽 분들은 괜찮네요. 하지만 곧 해당되실테니 걱정마세요.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
110,110,"그렇죠? 건강 악화에 대한 통계 수치는 명확합니다. 아주 명확하죠. 우리는 평생 죽음, 살인, 강력범죄 등등으로 죽을까봐 두려워합니다. 모든 신문의 제1면, CNN을 도배하는 사건들이죠. 살인이 저 밑에 있는 거 보이시나요, 세상에! 보셨죠?","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
111,111,붉은 색으로 표시된 모든 것들은 식습관과 관련된 질병입니다. 아무 의사나 전문가에게 물어보세요. 사실입니다. 식습관 관련 질병은 오늘날 여기 미국에서 가장 큰 사망 원인입니다. 이건 국제적인 문제에요. 대재앙이죠. 세계를 휩쓸고 있습니다. 영국이 미국을 바로 뒤쫒고 있습니다. 늘 그렇듯.,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
112,112,"가깝다는 건 알았지만 그렇게 가까운 줄 몰랐네요. 우리에겐 혁명이 필요합니다. 멕시코, 호주, 독일, 인도, 중국 모두 비만과 심각한 건강 문제를 안고 있습니다. 흡연을 생각해보세요. 이제 흡연은 비만보다 훨씬 돈이 덜 듭니다. 비만은 미국인 여러분의 의료보험료 중 10%를 차지합니다. 연간 1,500억 달러죠. 10년 후엔 두 배로 뛸 겁니다. 매년 3,000억이 드는 거에요. 그런데 솔직히 말해서 여러분한테 그만한 돈이 없잖아요.","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
113,113,"저는 미국에 음식 혁명을 일으키러 왔습니다. 제가 확고하게 믿는 치료법입니다. 우리에겐 혁명이 필요합니다. 때는 지금이고요. 우리는 극적인 변화의 순간에 다다랐습니다. 저는 7년 동안 해왔습니다. 미국에서 7년 동안 노력했습니다. 이제 결실을 맺어 수확할 때가 됐습니다. 저는 태풍의 눈으로 들어갔습니다. 웨스트 버지니아, 미국에서 가장 건강하지 못한 주로 갔죠. 하지만 그건 작년까지였고 더 건강이 나쁜 주가 올해 나왔는데 거긴 다음 시즌에 가기로 했어요.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
114,114,"웨스트 버지니아 주 헌팅턴 아름다운 마을이죠. 저는 열과 성을 다해 사람들에게 미국 사람들에게 우리가 너무 익숙해져 있는 통계 수치를 상기시켜 주고 싶었습니다. 저에게 소중한 사람들을 여러분께 소개하겠습니다. 미국 사람들, 여러분의 아이들입니다. 제 친구 브리트니의 사진이에요. 열여섯 살인데 앞으로 6년 밖에 살지 못합니다. 그녀가 먹은 음식들 때문에요. 브리트니는 미국인 3세대인데 어머니나 할머니로부터, 또는 가정이나 학교에서 요리하는 법을 배우지 못한 세대죠. 이 소녀는 앞으로 6년 밖에 살지 못합니다. 먹는 음식 때문에 간이 죽어가고 있어요.","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
115,115,"에드워드가의 스테이시입니다. 평범한 가족이죠. 스테이시는 최선을 다하지만 그녀 역시도 3세대입니다. 집에서나 학교에서 요리하는 걸 배우지 못했습니다. 가족 전부가 비만입니다. 여기, 열두살 짜리 저스틴은 몸무게가 160kg에요. 뚱뚱하다고 놀림을 당합니다. 딸 케이티는 네 살입니다. 학교도 안 들어갔는데 벌써 비만입니다. 마리사. 그녀는 괜찮아요. 여러분 같죠. 하지만 그거 아세요? 그녀 아버지가 비만이었는데 그녀 품 안에서 죽었습니다. 그리고 그녀 인생에서 두번째로 중요한 사람이었던 삼촌도 비만으로 죽었습니다. 그리고 이제 양아버지가 또 비만입니다. 보시는 것처럼 비만과 식습관 관련 질병은 단지 본인만 아프게 하는 게 아닙니다. 친구들, 가족, 형제, 자매까지 아프게 하죠.","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
116,116,"스티브 목사님입니다. 헌팅턴에서 일찍부터 저를 도와주셨고 항상 격려해 주는 분이죠. 목사님은 비만 문제에 대해 몹시 걱정하십니다. 이 분이 장례를 치러야 하거든요. 이제 질려 버리셨답니다. 친구들, 가족들, 마을 사람 장례 치르는데 진절머리가 나신답니다. 겨울에는 죽는 사람이 3배로 늘어납니다. 정말 넌더리가 나신대요. 비만은 예방 가능합니다. 살 수 있는 사람들이 죽어가고 있어요. 이건 비만으로 죽는 사람들이 놓이는 관이에요. 왠만한 사람 힘으로는 들지도 못해요. 문 밖으로 내갈 수도 없어요. 정말입니다. 시신을 관에 넣지도 못해서 지게차를 동원하죠.","[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
117,117,일종의 삼각형 구도를 생각해 보죠. 이게 우리의 음식 환경입니다. 이걸 이해하셔야 합니다. 전에도 들어보신 얘기겠지만 다시 한 번 짚어보죠. 지난 30년 동안 이 나라의 가장 중요한 걸 망쳐놓은 것이 뭘까요? 우리 솔직해지죠. 맞습니다. 현대의 일상생활이에요.,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
118,118,"중심가부터 시작할까요. 패스트푸드가 온 나라를 점령했습니다. 모두 알죠. 유명 브랜드들이 가장 중대한 영향력을 행사하고 이 나라의 거대한 세력이라 할 수 있죠. 슈퍼마켓도 마찬가지죠. 대기업, 대기업들. 30년 전에는 대부분의 음식이 지역산이고 대체로 신선했죠. 지금은 대부분 가공 식품이고 온갖 종류의 첨가물, 추가 성분들이 들어갑니다. 무슨 뜻인지 여러분도 아실 겁니다. 1인분의 양이 늘어난 것도 정말 엄청난 문제입니다. 식품영양표시제 역시 심각한 문제죠. 미국의 식품표시제는 이 나라의 수치입니다. 식품업계는 스스로 규제하고 싶어하죠. 자기들 스스로 단속하겠다고 합니다. 이 지경이 됐는데요? 그들에겐 자격이 없습니다. 설탕 덩어리 음식을 어떻게 저지방이라고 표시할 수 있죠?","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
119,119,이제 가정을 얘기해보죠. 가정의 가장 큰 문제는 가정이 음식과 음식 문화를 다음 세대에 전파해서 우리 사회가 이루어져 왔는데 더 이상 그 기능을 못하고 있다는 겁니다. 아시다시피 우리가 살면서 생활이 바뀌고 항상 달라지기 때문에 우리는 전체적으로 변화를 봐야합니다. 잠시 물러나서 다시 균형을 잡는 거죠. 그게 안되고 있어요. 30년 동안 안 됐던 겁니다. 짧은 비디오를 하나 보여드릴게요. 요즘의 아주 일반적인 상황이죠. 에드워드 가족 얘깁니다.,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
120,120,(비디오) 얘기 좀 할까요. 여기 있는 것들이 스테이시와 가족들 몸 속에 매주 들어가는 거에죠. 이것들이 스테이시 애들을 일찍 죽게 만들 거라는 걸 아셔야 돼요. 무슨 생각이 들어요?,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
121,121,스테이시: 지금 너무 슬프고 우울해요. 제이미도 알지만 전 애들이 성공하는 삶을 살길 바래요. 그런데 이것들이 성공하지 못하게 하는 거였네요. 제가 아이들을 죽이고 있어요.,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
122,122,"제이미: 그래요. 그랬어요. 하지만 이제 멈출 수 있어요. 보통 이렇죠. 그럼 이제 학교를 살펴보죠. 거기에 대해선 제가 상당한 전문가거든요. 좋습니다, 학교. 학교가 뭐죠? 누가 만들었나요? 목적이 뭐죠? 학교는 우리가 창의력을 키우고 대단한 일을 하거나 돈을 버는 방법 등등을 배우기 위해서 만들어졌죠. 이런 틀에 박힌 생각으로 아주 오랫동안 유지돼 왔죠. 그렇죠? 하지만 미국의 건강 대참사를 해결하도록 발전시키지는 못했던 겁니다. 학교급식은 대부분의 아이들이 정확히는 하루 3,100만명이 매일 두 번씩, 대개는 아침, 점심으로 연간 180일을 먹게 됩니다. 그렇다면 학교급식이 꽤 중요하다고 말할 수도 있겠죠. 상황이 이렇게까지 됐으니 말이죠.","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
123,123,제가 잘난 척 설교하기 전에 당연히 그럴 거라고 다들 기대하실텐데...,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
124,124,한 가지 정말 중요한 걸 말씀드리고 싶습니다. 이건 바라건데 앞으로 석달 동안 펼쳐질 마법에서 정말 중요한 겁니다. 미국의 급식담당 여성들과 요리사분들... 저는 그분들의 홍보대사가 되기를 자청합니다. 절대 그분들을 탓하는 게 아닙니다. 그분들은 할 수 있는 최선을 다하고 있어요. 최선을 다하고 있습니다. 하지만 위에서 시키는 대로 할 뿐이고 위에서 시킨 일이 잘못된 겁니다. 급식시스템은 회계사에 의해 운영됩니다. 급식업계에 식품에 대해 아는 사람이 충분치 않거나 거의 없습니다. 바로 그게 문제죠. 만약 당신이 식품 전문가가 아닌데 예산은 빠듯하고 점점 줄어든다면 창조적일 수가 없고 규정의 틈새에서 다양한 방법을 찾을 수가 없습니다. 만약 당신이 회계사거나 행정담당자라면 이런 상황에서 할 수 있는 유일한 일은 더 싼 쓰레기재료를 구입하는 거죠.,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
125,125,오늘날의 현실은 여러분 아이들이 매일 먹는 음식이 패스트푸드이고 너무나 가공되어서 그 안에 신선 식품이 턱없이 부족하다는 겁니다. 어마어마한 양의 식품첨가물과 여러분들이 믿을 수 없는 성분 투성이죠. 채소가 너무 부족해요. 감자튀김을 채소로 분류할 정도죠. 피자를 아침으로 먹이죠. 접시도 안 줍니다. 나이프와 포크? 없죠. 너무 위험하거든요. 교실에 가위는 있는데 나이프와 포크는 안 됩니다.,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
126,126,"그리고 제가 볼 때 학교식당에 나이프와 포크가 없다면 그건 전적으로 주 정부 차원에서 패스트푸드를 장려하는 겁니다. 손으로 들고 먹으니까요. 실제로 패스트푸드죠. 슬러피 조(양념한 다진 고기를 넣은 빵), 햄버거, 소시지, 피자 그런 것들이니까요. 앞서 말씀드렸듯 우리가 내는 건강보험료의 10%가 비만에 들어가고 그게 두 배로 늘 겁니다. 우리는 아이들에게 음식에 대해 가르치지 않습니다. 음식에 대해 가르쳐야 할 법적 의무는 없습니다. 초등학교나 중학교에서요. 우리는 아이들에게 음식에 대해 교육하지 않습니다. 그렇죠? 이것은 초등학교에서 찍은 동영상인데 영국에서는 아주 흔한 현상입니다.","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
127,127,"이게 보통입니다. 영국과 미국 마찬가지죠. 영국, 미국 모두요. 어떻게 저 상황을 해결했을까요? 맞춰보세요. 한 시간짜리 수업 두 번으로요. 우리는 이제 학교에서 아이들에게 음식에 대해 교육해야 합니다. 반론의 여지가 없죠.","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
128,128,"여러분들께 알려드리고 싶은 게 있어요. 제가 말씀드리고 싶은 것은 지금 우리가 처한 문제의 아주 좋은 사례라고 할 수 있어요. 기초 중의 기초인 우유에 대해 말씀드리려고 합니다. 모든 아이들은 학교에서 우유를 마실 권리가 있습니다. 여러분 자녀들도 학교에서 우유를 마시죠? 아침, 점심으로. 그렇죠? 하루에 두 병씩 마십니다. 대부분의 아이들이 그렇죠. 하지만 우유는 이제 몸에 좋지 않습니다. 왜냐면 우유협회의 누군가가 -- 오해하지 마세요, 저는 우유 자체는 권장합니다--그런데 우유협회의 누군가가 아마도 좀 괴짜같은 사람한테 돈을 왕창 주면서 우유에 온갖 향미료와 색소, 설탕 같은 걸 잔뜩 넣어서 더 많은 애들이 마시게 만들어봐라 그런거죠.","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
129,129,"분명히 이건 유행이 될 겁니다. 사과협회의 누군가도 그러겠죠. 설탕버터 사과를 만들면 사과를 더 많이 먹겠구나 할 겁니다. 무슨 뜻인지 아시겠어요? 제가 생각할 때 우유에는 향미료를 넣을 필요가 없어요. 모든 것에 설탕이 들어가거든요. 저는 식품 성분들을 속속들이 알고 있는데 설탕이 없는 게 없어요. 우유에도 들어갑니다. 설탕이 현대 사회의 문제에요. 이게 우리가 마시는 우유, 이건 우유팩입니다.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
130,130,"여기에 들어가는 설탕의 양은 여러분이 좋아하는 탄산음료 한 캔과 맞먹습니다. 그런데 아이들은 하루 두 번을 마셔요. 제가 보여드리죠. 여기에 아이가 한 명 있는데 우유를 마시면 하루에 설탕 8큰술, 일주일이면 이만큼입니다. 한달치구요 그래서 제가 초등학교 5년 동안 먹는 설탕을 담았습니다. 우유로만 이만큼을 먹는 거에요. 여러분은 어떨지 모르지만 이런 상황을 종합해 볼 때 세계의 어느 재판관이라도 이런 통계수치와 증거를 본다면 어떤 오래된 정부에 대해서든 아동학대죄를 선고할 거에요. 전 그렇게 생각합니다.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
131,131,"지금, 제가 만약 여기에서 --그럴 수 있으면 좋겠는데-- 에이즈나 암 치료제를 내놓으면 여러분은 그걸 받으려고 서로 밀치면서 우르르 몰려드시겠죠. 이런 모든 나쁜 소식들은 예방 가능한 병입니다. 그게 좋은 소식이죠. 정말 정말 예방 가능합니다. 그러니까 생각해 보죠. 우리한테 문제가 있으니까 우리는 재부팅을 해야되요. 좋아요, 제 방법대로 하려면 뭘 해야 하느냐? 바로 이겁니다. 한 가지 소스에서 답이 나오는 게 아니에요. 재부팅을 해서 실질적인 변화를 가져오려면 진정한 변화말이죠, 그래서 제가 여러분을 보고 ""앞으로 십 년 후에는 여러분 자녀들의 생활, 행복 그런 것들이--아시잖아요, 만약 현명한 식생활을 하면 우리 모두 더 오래 살 겁니다-- 모두 달라질 겁니다. 아시겠어요?""라고 말할 수 있으려면","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
132,132,답은 슈퍼마켓입니다. 슈머마켓 아니면 어디서 장을 보겠어요? 주중이나 주말에나 열심히 가죠. 우리가 살면서 슈퍼마켓에서 쓰는 돈이 얼마나 될까요? 슈퍼마켓에 감사해야죠. 우리가 원하는 걸 팔 뿐이니까요. 좋습니다. 그래서 모든 대형 수퍼마켓은 우리를 위해 식품 홍보대사를 매장마다 파견해야 합니다. 이 사람들이 장보는 걸 도와줘야죠. 어떻게 하면 빠르고 맛있게 제철 요리를 만들 수 있는지 바쁜 사람들에게 알려줘야 합니다. 비싼 게 아닙니다. 일부 지역에선 이미 시행되고 있어요. 그렇지만 곧 그리고 신속하게 미국 전역에서 실시돼야 합니다. 유명 식품 브랜드 회사들은 식품에 대한 교육을 그들 사업의 중심에 둬야 합니다. 말이 쉽다는 건 알지만 이것만이 미래를 위한 유일한 방법입니다.,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
133,133,"패스트푸드 산업은 아시겠지만 경쟁이 치열하죠. 저는 패스트푸드 레스토랑들의 수많은 기밀문서들을 다뤄봤어요. 그 방법들을 다 알고 있습니다. 쉽게 말해서 그들은 우리 입맛을 엄청난 설탕과 소금, 지방, 각종 첨가물에 길들인 겁니다. 누구나 맛있어 하죠. 그렇죠? 그러니까 패스트푸드 업계도 문제 해결에 참여해야 합니다. 그러려면 정부가 나서서 모든 패스트푸드 공급업체와 요식업자들과 협력해야죠. 그렇게 해서 5~7년에 걸쳐서 지방, 설탕과 다른 모든 비식품 성분에 맛든 우리 입맛을 되돌려 놔야 합니다.","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
